prestation;gir;lieu;annee;age;nb;pop;prevalence;part;recale_gir;decomp6age;decomp8age
APAetab;GIR3;établissement;2018;[75,80);6438,4573411592710;2177629;2,95663647993266e-03;0,06615109293110059;FALSE;TRUE;TRUE
APAetab;GIR4;établissement;2018;[75,80);8489,5817382596306;2177629;3,89854366297456e-03;0,06525682642734390;FALSE;TRUE;TRUE
APAdom;GIR1;domicile;2018;[80,85);3729,5749937108098;1874296;1,98985378708102e-03;0,19595907265898199;FALSE;TRUE;TRUE
APAdom;GIR2;domicile;2018;[80,85);25959,3571397914238;1874296;1,38501907595126e-02;0,19434122563869319;FALSE;TRUE;TRUE
APAdom;GIR3;domicile;2018;[80,85);33559,0624548458509;1874296;1,79048893316989e-02;0,19339598185353207;FALSE;TRUE;TRUE
APAdom;GIR4;domicile;2018;[80,85);98489,2989777035982;1874296;5,25473559020046e-02;0,21865020901896687;FALSE;TRUE;TRUE
APAetab;GIR1;établissement;2018;[80,85);11332,1936761828347;1874296;6,04610673884106e-03;0,13582327061686791;FALSE;TRUE;TRUE
APAetab;GIR2;établissement;2018;[80,85);33859,7941010076975;1874296;1,80653397867827e-02;0,14319330228871496;FALSE;TRUE;TRUE
APAetab;GIR3;établissement;2018;[80,85);12572,0988275196978;1874296;6,70763786910909e-03;0,12917039498913460;FALSE;TRUE;TRUE
APAetab;GIR4;établissement;2018;[80,85);16650,0136358991003;1874296;8,88334267154126e-03;0,12798357838457131;FALSE;TRUE;TRUE
APAdom;GIR1;domicile;2018;[85,90);4931,2721579104273;1349741;3,65349512084943e-03;0,25909856236238832;FALSE;FALSE;TRUE
APAdom;GIR2;domicile;2018;[85,90);35134,4297595428361;1349741;2,60304975247420e-02;0,26302916920542019;FALSE;FALSE;TRUE
APAdom;GIR3;domicile;2018;[85,90);48508,3140621065322;1349741;3,59389794502105e-02;0,27954633830200909;FALSE;FALSE;TRUE
APAdom;GIR4;domicile;2018;[85,90);124708,5035864374513;1349741;9,23943953591374e-02;0,27685789886462753;FALSE;FALSE;TRUE
APAetab;GIR1;établissement;2018;[85,90);21602,2382552182753;1349741;1,60047285036302e-02;0,25891603482167930;FALSE;FALSE;TRUE
APAetab;GIR2;établissement;2018;[85,90);60673,5179194497032;1349741;4,49519707258279e-02;0,25658872485881307;FALSE;FALSE;TRUE
APAetab;GIR3;établissement;2018;[85,90);24690,0842387064222;1349741;1,82924607303967e-02;0,25367506071839446;FALSE;FALSE;TRUE
APAetab;GIR4;établissement;2018;[85,90);32939,8255594214206;1349741;2,44045528434132e-02;0,25319839602826044;FALSE;FALSE;TRUE
APAdom;GIR1;domicile;2018;[90,95);4165,8835025586714;656303;6,34750032006356e-03;0,21888356430514186;FALSE;FALSE;TRUE
APAdom;GIR2;domicile;2018;[90,95);27793,4546150040987;656303;4,23485106955234e-02;0,20807194899036274;FALSE;FALSE;TRUE
APAdom;GIR3;domicile;2018;[90,95);37892,1299672791138;656303;5,77357256743899e-02;0,21836681788723264;FALSE;FALSE;TRUE
APAdom;GIR4;domicile;2018;[90,95);77807,9989018420019;656303;1,18554995027970e-01;0,17273689019846419;FALSE;FALSE;TRUE
APAetab;GIR1;établissement;2018;[90,95);22039,5937658083822;656303;3,35814307809173e-02;0,26415800805017320;FALSE;FALSE;TRUE
APAetab;GIR2;établissement;2018;[90,95);64386,9082429298651;656303;9,81054608053443e-02;0,27229267809372831;FALSE;FALSE;TRUE
APAetab;GIR3;établissement;2018;[90,95);27570,2830299689813;656303;4,20084671713659e-02;0,28326728876390134;FALSE;FALSE;TRUE
APAetab;GIR4;établissement;2018;[90,95);36504,5804370812839;656303;5,56215352315642e-02;0,28059957991216344;FALSE;FALSE;TRUE
APAdom;GIR1;domicile;2018;[95,Inf];2350,3964021832503;210365;1,11729441788475e-02;0,12349436601476493;FALSE;FALSE;TRUE
APAdom;GIR2;domicile;2018;[95,Inf];13842,8506941676769;210365;6,58039630840096e-02;0,10363263449672608;FALSE;FALSE;TRUE
APAdom;GIR3;domicile;2018;[95,Inf];15417,0834487276497;210365;7,32873027772094e-02;0,08884640311082308;FALSE;FALSE;TRUE
APAdom;GIR4;domicile;2018;[95,Inf];23027,6459550515137;210365;1,09465195992924e-01;0,05112230113879299;FALSE;FALSE;TRUE
APAetab;GIR1;établissement;2018;[95,Inf];15924,4265373789112;210365;7,56990304346204e-02;0,19086398951605354;FALSE;FALSE;TRUE
APAetab;GIR2;établissement;2018;[95,Inf];39330,3091832324280;210365;1,86962228427887e-01;0,16632814822153968;FALSE;FALSE;TRUE
APAetab;GIR3;établissement;2018;[95,Inf];16559,5878668270343;210365;7,87183603110167e-02;0,17013933273680173;FALSE;FALSE;TRUE
APAetab;GIR4;établissement;2018;[95,Inf];21450,6330094723962;210365;1,01968640265597e-01;0,16488447584494939;FALSE;FALSE;TRUE
APAdom;GIR1;domicile;2019;[60,65);68,9332772199844;4102632;1,68022082458247e-05;0,00438886550832682;FALSE;TRUE;TRUE
APAdom;GIR2;domicile;2019;[60,65);1203,2234589166910;4102632;2,93280864312639e-04;0,00901261275970448;FALSE;TRUE;TRUE
APAdom;GIR3;domicile;2019;[60,65);2108,7612302420039;4102632;5,14002043137674e-04;0,01220557011063241;FALSE;TRUE;TRUE
APAdom;GIR4;domicile;2019;[60,65);8774,1834809443935;4102632;2,13867182846143e-03;0,01926336086353640;FALSE;TRUE;TRUE
APAetab;GIR1;établissement;2019;[60,65);1091,3490378234903;4102632;2,66011925472109e-04;0,01327140013271400;FALSE;TRUE;TRUE
APAetab;GIR2;établissement;2019;[60,65);2760,8988023775687;4102632;6,72957945625532e-04;0,01144569435574990;FALSE;TRUE;TRUE
APAetab;GIR3;établissement;2019;[60,65);1269,3300110782870;4102632;3,09394069728478e-04;0,01286312161496801;FALSE;TRUE;TRUE
APAetab;GIR4;établissement;2019;[60,65);2397,2747628639477;4102632;5,84326052851913e-04;0,01822010620765430;FALSE;TRUE;TRUE
APAdom;GIR1;domicile;2019;[65,70);433,4297841640117;3901017;1,11106868840616e-04;0,02759574340167141;FALSE;TRUE;TRUE
APAdom;GIR2;domicile;2019;[65,70);5010,1614498550898;3901017;1,28432187038792e-03;0,03752806236989261;FALSE;TRUE;TRUE
APAdom;GIR3;domicile;2019;[65,70);6620,1802202714289;3901017;1,69703957205811e-03;0,03831779182239223;FALSE;TRUE;TRUE
APAdom;GIR4;domicile;2019;[65,70);25424,0791581266931;3901017;6,51729514588803e-03;0,05581752564324031;FALSE;TRUE;TRUE
APAetab;GIR1;établissement;2019;[65,70);2026,7910702436270;3901017;5,19554534174967e-04;0,02464688596075459;FALSE;TRUE;TRUE
APAetab;GIR2;établissement;2019;[65,70);6600,0885533231904;3901017;1,69188920564130e-03;0,02736159551996860;FALSE;TRUE;TRUE
APAetab;GIR3;établissement;2019;[65,70);3224,9484970457856;3901017;8,26694294602096e-04;0,03268094534711961;FALSE;TRUE;TRUE
APAetab;GIR4;établissement;2019;[65,70);4896,9456839406648;3901017;1,25529975489486e-03;0,03721845815784652;FALSE;TRUE;TRUE
APAdom;GIR1;domicile;2019;[70,75);1050,0521132688032;3474708;3,02198663389500e-04;0,06685504719533461;FALSE;TRUE;TRUE
APAdom;GIR2;domicile;2019;[70,75);10432,2961492305876;3474708;3,00235189524719e-03;0,07814196497816245;FALSE;TRUE;TRUE
APAdom;GIR3;domicile;2019;[70,75);12353,3077765499074;3474708;3,55520745241036e-03;0,07150129754026106;FALSE;TRUE;TRUE
APAdom;GIR4;domicile;2019;[70,75);41629,5239512766784;3474708;1,19807258484099e-02;0,09139591669039962;FALSE;TRUE;TRUE
APAetab;GIR1;établissement;2019;[70,75);3835,3123329225559;3474708;1,10377975154245e-03;0,04663949189496639;FALSE;TRUE;TRUE
APAetab;GIR2;établissement;2019;[70,75);11944,1458918308308;3474708;3,43745313040141e-03;0,04951613695534711;FALSE;TRUE;TRUE
APAetab;GIR3;établissement;2019;[70,75);5156,2735856720847;3474708;1,48394443091969e-03;0,05225258493353031;FALSE;TRUE;TRUE
APAetab;GIR4;établissement;2019;[70,75);7035,2183995605264;3474708;2,02469341296032e-03;0,05347006042849300;FALSE;TRUE;TRUE
APAdom;GIR1;domicile;2019;[75,80);1667,6187338423565;2215403;7,52738320676805e-04;0,10617447243431702;FALSE;TRUE;TRUE
APAdom;GIR2;domicile;2019;[75,80);14522,6019837544336;2215403;6,55528677344683e-03;0,10877995020204906;FALSE;TRUE;TRUE
APAdom;GIR3;domicile;2019;[75,80);17567,2896383028819;2215403;7,92961354584375e-03;0,10167997318002911;FALSE;TRUE;TRUE
APAdom;GIR4;domicile;2019;[75,80);54681,2813711254930;2215403;2,46823180121745e-02;0,12005051613294801;FALSE;TRUE;TRUE
APAetab;GIR1;établissement;2019;[75,80);5620,4475447909745;2215403;2,53698651883697e-03;0,06834771068347709;FALSE;TRUE;TRUE
APAetab;GIR2;établissement;2019;[75,80);17578,5123318760052;2215403;7,93467930298731e-03;0,07287419560839022;FALSE;TRUE;TRUE
APAetab;GIR3;établissement;2019;[75,80);6510,6304874446059;2215403;2,93880187371986e-03;0,06597735105859182;FALSE;TRUE;TRUE
APAetab;GIR4;établissement;2019;[75,80);8288,0655118110280;2215403;3,74110963640070e-03;0,06299212598425201;FALSE;TRUE;TRUE
APAdom;GIR1;domicile;2019;[80,85);3025,5098659291812;1871781;1,61638026346521e-03;0,19262911080382406;FALSE;TRUE;TRUE
APAdom;GIR2;domicile;2019;[80,85);25385,3992799705702;1871781;1,35621631376590e-02;0,19014653659333008;FALSE;TRUE;TRUE
APAdom;GIR3;domicile;2019;[80,85);32136,6201522281590;1871781;1,71690064982111e-02;0,18600767349168720;FALSE;TRUE;TRUE
APAdom;GIR4;domicile;2019;[80,85);94593,6087250045384;1871781;5,05366860359222e-02;0,20767639794760703;FALSE;TRUE;TRUE
APAetab;GIR1;établissement;2019;[80,85);10773,1740733718907;1871781;5,75557400858962e-03;0,13100767845293401;FALSE;TRUE;TRUE
APAetab;GIR2;établissement;2019;[80,85);33385,5466768188271;1871781;1,78362461617138e-02;0,13840448003143901;FALSE;TRUE;TRUE
APAetab;GIR3;établissement;2019;[80,85);12535,3930280649565;1871781;6,69704042730691e-03;0,12703101920236304;FALSE;TRUE;TRUE
APAetab;GIR4;établissement;2019;[80,85);16407,4785277422343;1871781;8,76570417572474e-03;0,12470243545138303;FALSE;TRUE;TRUE
APAdom;GIR1;domicile;2019;[85,90);4011,3501593218266;1373327;2,92089950850877e-03;0,25539589971742904;FALSE;FALSE;TRUE
APAdom;GIR2;domicile;2019;[85,90);34455,3500273480167;1373327;2,50889628088198e-02;0,25808400342871118;FALSE;FALSE;TRUE
APAdom;GIR3;domicile;2019;[85,90);47380,6255460222383;1373327;3,45006145994525e-02;0,27424041123955428;FALSE;FALSE;TRUE
APAdom;GIR4;domicile;2019;[85,90);124874,7492186805612;1373327;9,09286347815783e-02;0,27415740304123903;FALSE;FALSE;TRUE
APAetab;GIR1;établissement;2019;[85,90);19784,5989856858359;1373327;1,44063278342928e-02;0,24059152526305794;FALSE;FALSE;TRUE
APAetab;GIR2;établissement;2019;[85,90);59134,1865805373600;1373327;4,30590722970839e-02;0,24514908876553504;FALSE;FALSE;TRUE
APAetab;GIR3;établissement;2019;[85,90);23643,5489623338108;1373327;1,72162558242384e-02;0,23959871984244208;FALSE;FALSE;TRUE
APAetab;GIR4;établissement;2019;[85,90);31893,3916315692986;1373327;2,32234505194825e-02;0,24240065921992304;FALSE;FALSE;TRUE
APAdom;GIR1;domicile;2019;[90,95);3442,8866951241534;671831;5,12463208027637e-03;0,21920278963506304;FALSE;FALSE;TRUE
APAdom;GIR2;domicile;2019;[90,95);28027,2594832442337;671831;4,17177228845413e-02;0,20993509939181212;FALSE;FALSE;TRUE
APAdom;GIR3;domicile;2019;[90,95);38534,7690527334416;671831;5,73578311401728e-02;0,22304034170629622;FALSE;FALSE;TRUE
APAdom;GIR4;domicile;2019;[90,95);80814,5680403756560;671831;1,20290025378965e-01;0,17742507785180403;FALSE;FALSE;TRUE
APAetab;GIR1;établissement;2019;[90,95);22551,9483315954567;671831;3,35678888464442e-02;0,27424400417101197;FALSE;FALSE;TRUE
APAetab;GIR2;établissement;2019;[90,95);66782,9427047207282;671831;9,94043780425743e-02;0,27685808321461908;FALSE;FALSE;TRUE
APAetab;GIR3;établissement;2019;[90,95);28526,5218279172805;671831;4,24608596922698e-02;0,28908173313638608;FALSE;FALSE;TRUE
APAetab;GIR4;établissement;2019;[90,95);37717,9260428492416;671831;5,61419851761071e-02;0,28666910822193703;FALSE;FALSE;TRUE
APAdom;GIR1;domicile;2019;[95,Inf];2006,6193711296794;225833;8,88541254435658e-03;0,12775807130403402;FALSE;FALSE;TRUE
APAdom;GIR2;domicile;2019;[95,Inf];14468,1081676803406;225833;6,40655181823752e-02;0,10837177027633804;FALSE;FALSE;TRUE
APAdom;GIR3;domicile;2019;[95,Inf];16068,8463836497613;225833;7,11536683462991e-02;0,09300694090914750;FALSE;FALSE;TRUE
APAdom;GIR4;domicile;2019;[95,Inf];24693,6060544659158;225833;1,09344542447144e-01;0,05421380182922560;FALSE;FALSE;TRUE
APAetab;GIR1;établissement;2019;[95,Inf];16549,5286235661770;225833;7,32821537311473e-02;0,20125130344108400;FALSE;FALSE;TRUE
APAetab;GIR2;établissement;2019;[95,Inf];43030,9184585154435;225833;1,90543093606849e-01;0,17839072554895102;FALSE;FALSE;TRUE
APAetab;GIR3;établissement;2019;[95,Inf];17813,1336004431614;225833;7,88774607805022e-02;0,18051452486459907;FALSE;FALSE;TRUE
APAetab;GIR4;établissement;2019;[95,Inf];22936,7394396630334;225833;1,01565047799316e-01;0,17432704632851104;FALSE;FALSE;TRUE
APA;GIR1;ensemble;2010;[60,65);1248,9554617310037;4106061;3,04173625703808e-04;0,01114585120181797;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2010;[60,65);4155,6708954765754;4106061;1,01208211360634e-03;0,01346806559890391;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2010;[60,65);3969,8799746611840;4106061;9,66834144612363e-04;0,01675407296483611;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2010;[60,65);11937,7686168565870;4106061;2,90735296354745e-03;0,02286725487507056;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2010;[65,70);2308,7685648625038;2682232;8,60763932747989e-04;0,02060376984758694;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2010;[65,70);8452,1891925940909;2682232;3,15117752401511e-03;0,02739260190794036;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2010;[65,70);7501,9393208449146;2682232;2,79690172991930e-03;0,03166041279873600;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2010;[65,70);21815,9118348249685;2682232;8,13349174673368e-03;0,04178921809177865;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2010;[70,75);4794,0303460081459;2429718;1,97308096907054e-03;0,04278258955651619;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2010;[70,75);16660,3483681707366;2429718;6,85690617930589e-03;0,05399432976450431;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2010;[70,75);14281,0262619686619;2429718;5,87764763728493e-03;0,06027017379188752;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2010;[70,75);39965,4880382734918;2429718;1,64486117476487e-02;0,07655542928578128;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2010;[75,80);10874,2292797822302;2267643;4,79538855092368e-03;0,09704312539609930;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2010;[75,80);35823,5232496335957;2267643;1,57976909282606e-02;0,11610004094287021;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2010;[75,80);29709,8030599364356;2267643;1,31016227245366e-02;0,12538419584828081;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2010;[75,80);81128,6003195584635;2267643;3,57766193001096e-02;0,15540495386595757;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2010;[80,85);22130,0589214290085;1809747;1,22282611444743e-02;0,19749170517566181;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2010;[80,85);65615,2065285022400;1809747;3,62565632259660e-02;0,21265156169450505;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2010;[80,85);52141,5546121127409;1809747;2,88115159810254e-02;0,22005285198726462;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2010;[80,85);131135,8906347958837;1809747;7,24608968186138e-02;0,25119584158977171;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2010;[85,Inf];70699,5949110379879;1679621;4,20925880963848e-02;0,63093295882231770;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2010;[85,Inf];177850,4314160039648;1679621;1,05887239690385e-01;0,57639340009127615;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2010;[85,Inf];129345,9391623155971;1679621;7,70090033181983e-02;0,54587829260899490;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2010;[85,Inf];236062,7637960645079;1679621;1,40545256219150e-01;0,45218730229164023;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2011;[60,65);1266,4201767410964;4121143;3,07298285145916e-04;0,01123933737967863;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2011;[60,65);5438,3696835203073;4121143;1,31962654135523e-03;0,01697434037646741;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2011;[60,65);3791,6634154165108;4121143;9,20051406955913e-04;0,01566387990526465;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2011;[60,65);11281,8717890663702;4121143;2,73755892214038e-03;0,02119474197843254;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2011;[65,70);2284,5019257040326;2966697;7,70048955354737e-04;0,02027469899728417;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2011;[65,70);8976,3540192830369;2966697;3,02570637287294e-03;0,02801716273991005;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2011;[65,70);8822,5683446562798;2966697;2,97386903504344e-03;0,03644723591360888;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2011;[65,70);23241,0001198223508;2966697;7,83396488411939e-03;0,04366181517305813;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2011;[70,75);4672,8644467262166;2370880;1,97094093616135e-03;0,04147114915794516;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2011;[70,75);16477,8591704785540;2370880;6,95010256549406e-03;0,05143099982385620;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2011;[70,75);14453,4889963200530;2370880;6,09625497550279e-03;0,05970933889593465;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2011;[70,75);38838,2624916392451;2370880;1,63813699941116e-02;0,07296368614990700;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2011;[75,80);10339,0868804364745;2253255;4,58851167774463e-03;0,09175823931206298;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2011;[75,80);34891,1842599925876;2253255;1,54847916724883e-02;0,10890301179080275;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2011;[75,80);28096,8348666016391;2253255;1,24694430353429e-02;0,11607186578826525;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2011;[75,80);77313,5500936400640;2253255;3,43119398797029e-02;0,14524546780077580;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2011;[80,85);21604,2579314759751;1832893;1,17869717061912e-02;0,19173537202660779;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2011;[80,85);65851,7038940195780;1832893;3,59277404049334e-02;0,20553756020938194;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2011;[80,85);51292,7953923316672;1832893;2,79846097902778e-02;0,21189754970445809;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2011;[80,85);129647,3808359839750;1832893;7,07337421420585e-02;0,24356266729261047;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2011;[85,Inf];72510,3454295726260;1758181;4,12416841210163e-02;0,64352120312642125;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2011;[85,Inf];188752,2178551476100;1758181;1,07356533744334e-01;0,58913692505958171;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2011;[85,Inf];135606,7760303700343;1758181;7,71290191569412e-02;0,56021012979246843;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2011;[85,Inf];251973,7182442191988;1758181;1,43315004680530e-01;0,47337162160521595;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2012;[60,65);1435,6500548162867;4119546;3,48497153525240e-04;0,01291189050739334;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2012;[60,65);4263,3323091924294;4119546;1,03490343576511e-03;0,01310475764294737;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2012;[60,65);3760,3112458404603;4119546;9,12797489296262e-04;0,01526560006313132;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2012;[60,65);11033,3704731989146;4119546;2,67829767484060e-03;0,02031089022598430;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2012;[65,70);2479,9298632228561;3232773;7,67121558866910e-04;0,02230389136442167;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2012;[65,70);9485,2665523201704;3232773;2,93409606932506e-03;0,02915609441912268;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2012;[65,70);9179,1156117268838;3232773;2,83939379960390e-03;0,03726412488244668;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2012;[65,70);25274,9989465046019;3232773;7,81836489803169e-03;0,04652773423237418;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2012;[70,75);4248,7219837256926;2370637;1,79222798923905e-03;0,03821198130155837;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2012;[70,75);16171,9688815714253;2370637;6,82178202802514e-03;0,04970987890043796;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2012;[70,75);13686,5465315773781;2370637;5,77336240494744e-03;0,05556277976393920;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2012;[70,75);38745,3301872429656;2370637;1,63438477452444e-02;0,07132472802523830;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2012;[75,80);9955,9920803674158;2228594;4,46738709714170e-03;0,08954179272512854;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2012;[75,80);34510,8220106718509;2228594;1,54854684211982e-02;0,10608039104378793;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2012;[75,80);27246,0820728489998;2228594;1,22256822341122e-02;0,11060993758733434;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2012;[75,80);76227,9789803348685;2228594;3,42045159326171e-02;0,14032503639564020;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2012;[80,85);19945,7799602910964;1864935;1,06951609360600e-02;0,17938753672446653;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2012;[80,85);64564,7589390545472;1864935;3,46203803022918e-02;0,19846107617444933;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2012;[80,85);51253,4797862267660;1864935;2,74827164411772e-02;0,20807190498547332;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2012;[80,85);129311,5608192529035;1864935;6,93383741627740e-02;0,23804447817014646;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2012;[85,Inf];73122,1408270741085;1821213;4,01502409806399e-02;0,65764290737703157;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2012;[85,Inf];196330,9138406077400;1821213;1,07802280041164e-01;0,60348780181925465;FALSE;TRUE;FALSE
APA;GIR3;ensemble;2012;[85,Inf];141200,2711589687096;1821213;7,75308935083204e-02;0,57322565271767512;FALSE;TRUE;FALSE
APA;GIR4;ensemble;2012;[85,Inf];262631,1269525341922;1821213;1,44206705614628e-01;0,48346713295061661;FALSE;TRUE;FALSE
APA;GIR1;ensemble;2013;[60,65);2007,2780453904493;4096081;4,90048425651360e-04;0,01776050769990517;FALSE;TRUE;FALSE
APA;GIR2;ensemble;2013;[60,65);4091,3331712273539;4096081;9,98840885038004e-04;0,01235859004579252;FALSE;TRUE;FALSE
